,# of Overlap Pathways,Family
1888,49,"C15H21O5, C16H21O7, C17H21O9, C18H25O10"
1889,5,"C16H19O6, C16H21O7"
1890,36,"C17H23O8, C17H25O9, C18H25O11"
1891,6,"C19H11O9, C20H11O11, C20H13O12"
1892,14,"C19H11O9, C20H11O11, C21H15O12"
1893,13,"C19H27O6, C20H27O8"
1894,59,"C20H17O8, C21H17O10, C22H21O11"
1895,57,"C20H17O8, C21H17O10, C21H19O11"
1896,57,"C20H17O8, C21H17O10, C22H17O12"
1897,14,"C20H27O7, C20H29O8"
1898,2,"C20H27O7, C21H31O8"
1899,9,"C15H19O6, C16H19O8, C16H21O9, C17H21O11"
1900,9,"C15H19O6, C16H19O8, C17H23O9, C18H23O11"
1901,16,"C15H19O6, C16H19O8, C17H19O10, C18H23O11"
1902,20,"C15H19O6, C16H19O8, C17H19O10, C18H19O12"
1903,8,"C12H11O8, C13H15O9"
1904,4,"C16H11O6, C16H13O7, C17H13O9, C18H17O10, C19H17O12, C20H21O13"
1905,4,"C16H11O6, C16H13O7, C17H13O9, C18H17O10, C19H17O12, C19H19O13"
1906,12,"C16H11O6, C16H13O7, C17H13O9, C18H13O11, C18H15O12, C19H15O14"
1907,16,"C16H11O6, C16H13O7, C17H13O9, C18H13O11, C19H13O13, C19H15O14"
1908,4,"C16H11O6, C16H13O7, C17H13O9, C18H13O11, C19H17O12"
1909,24,"C16H11O6, C17H11O8, C18H11O10, C18H13O11, C19H13O13"
1910,18,"C16H11O6, C17H11O8, C18H11O10, C18H13O11, C18H15O12"
1911,12,"C16H11O6, C17H11O8, C18H11O10, C19H15O11, C20H15O13"
1912,36,"C16H11O6, C17H11O8, C18H11O10, C19H11O12, C19H13O13"
1913,8,"C16H11O6, C17H11O8, C17H13O9, C18H13O11, C19H13O13"
1914,4,"C16H11O6, C17H11O8, C17H13O9, C18H13O11, C19H17O12"
1915,6,"C16H11O6, C17H11O8, C17H13O9, C18H13O11, C18H15O12"
1916,4,"C16H11O6, C17H11O8, C18H15O9, C19H15O11, C19H17O12, C19H19O13"
1917,8,"C16H11O6, C17H11O8, C18H15O9, C19H15O11, C20H15O13"
1918,8,"C16H11O6, C17H11O8, C18H15O9, C19H15O11, C20H19O12"
1919,7,"C13H9O7, C13H11O8, C14H11O10, C15H11O12"
1920,2,"C22H17O9, C23H17O11"
1921,2,"C12H7O7, C12H9O8, C13H9O10"
1922,1,"C12H7O7, C12H9O8, C13H13O9"
1923,1,"C12H7O7, C13H11O8, C13H13O9"
1924,2,"C12H7O7, C13H11O8, C14H11O10, C15H11O12"
1925,5,"C12H7O7, C13H7O9, C14H11O10, C15H11O12"
1926,1,"C16H13O8, C17H17O9, C18H21O10"
1927,72,"C16H11O8, C17H15O9, C17H17O10, C18H17O12, C19H21O13"
1928,24,"C16H11O8, C17H15O9, C17H17O10, C17H19O11"
1929,24,"C16H11O8, C16H13O9, C17H17O10, C18H17O12"
1930,2,"C16H15O6, C17H15O8, C17H17O9, C17H19O10, C17H21O11"
1931,2,"C16H15O6, C17H15O8, C17H17O9, C17H19O10, C18H19O12"
1932,6,"C20H15O7, C21H15O9, C22H15O11, C22H17O12"
1933,1,"C20H15O7, C21H15O9, C21H17O10, C22H17O12"
1934,1,"C20H15O7, C21H15O9, C21H17O10, C21H19O11"
1935,2,"C20H15O7, C21H15O9, C22H19O10"
1936,1,"C17H17O9, C17H19O10, C18H19O12"
1937,1,"C23H15O9, C23H17O10"
1938,2,"C15H19O6, C15H21O7, C16H21O9, C17H21O11"
1939,22,"C22H23O9, C22H25O10, C22H27O11"
1940,5,"C13H11O7, C13H13O8, C14H13O10, C15H13O12"
1941,3,"C16H21O6, C17H21O8, C17H23O9"
1942,584,"C16H13O6, C17H13O8, C18H13O10, C19H13O12, C19H15O13"
1943,224,"C16H13O6, C17H13O8, C18H13O10, C19H13O12, C20H13O14"
1944,368,"C16H13O6, C17H13O8, C18H13O10, C19H13O12, C20H17O13"
1945,296,"C16H13O6, C17H13O8, C18H13O10, C18H15O11, C19H15O13"
1946,116,"C16H13O6, C17H13O8, C18H13O10, C18H15O11, C19H19O12"
1947,488,"C16H13O6, C17H13O8, C18H13O10, C19H17O11, C20H17O13"
1948,872,"C16H13O6, C17H13O8, C18H13O10, C19H17O11, C19H19O12, C19H21O13"
1949,296,"C16H13O6, C17H13O8, C18H13O10, C19H17O11, C20H21O12"
1950,8313,"C20H25O7, C21H25O9, C22H25O11"
1951,4951,"C20H25O7, C21H25O9, C22H29O10"
1952,37037,"C20H25O7, C20H27O8, C21H27O10, C21H29O11"
1953,2999,"C20H25O7, C21H29O8, C22H29O10"
1954,8,"C22H15O9, C23H15O11"
1955,2,"C24H27O9, C24H29O10"
1956,3849,"C13H13O6, C14H13O8, C15H13O10, C16H13O12"
1957,1449,"C13H13O6, C14H13O8, C15H13O10, C15H15O11"
1958,369,"C13H13O6, C14H13O8, C14H15O9, C15H15O11"
1959,368,"C13H13O6, C14H13O8, C14H15O9, C14H17O10"
1960,12,"C18H19O8, C18H21O9, C18H23O10"
1961,6,"C16H19O7, C17H23O8, C18H27O9"
1962,2,"C18H23O8, C18H25O9"
1963,2,"C14H15O7, C15H19O8, C16H19O10"
1964,2,"C14H15O7, C14H17O8"
1965,19904,"C21H19O9, C22H19O11, C22H21O12"
1966,4,"C17H19O8, C18H23O9, C19H23O11"
1967,42,"C13H11O6, C14H11O8, C15H11O10, C15H13O11"
1968,735,"C13H11O6, C14H11O8, C15H11O10, C16H11O12, C17H15O13"
1969,210,"C13H11O6, C14H11O8, C15H11O10, C16H15O11, C17H15O13"
1970,30,"C13H11O6, C14H11O8, C14H13O9, C15H13O11, C16H17O12"
1971,36,"C13H11O6, C14H11O8, C14H13O9, C15H13O11, C15H15O12"
1972,18,"C13H11O6, C14H11O8, C14H13O9, C14H15O10, C15H15O12"
1973,30,"C13H11O6, C14H11O8, C15H15O9, C16H15O11, C17H15O13"
1974,30,"C13H11O6, C14H11O8, C15H15O9, C16H15O11, C16H17O12"
1975,81,"C18H11O9, C19H11O11, C20H11O13, C20H13O14"
1976,38,"C18H11O9, C19H11O11, C20H15O12, C20H17O13"
1977,23,"C18H11O9, C19H11O11, C19H13O12, C20H17O13"
1978,42,"C18H11O9, C19H11O11, C19H13O12, C20H13O14"
1979,10,"C18H11O9, C18H13O10, C19H17O11, C20H17O13"
1980,16,"C18H11O9, C18H13O10, C19H13O12, C20H17O13"
1981,24,"C18H11O9, C18H13O10, C19H13O12, C19H15O13"
1982,24,"C18H11O9, C18H13O10, C19H13O12, C20H13O14"
1983,3,"C14H19O6, C15H19O8"
1984,2692,"C15H17O6, C16H17O8, C17H21O9, C18H25O10"
1985,267887,"C15H17O6, C16H17O8, C17H17O10, C18H17O12, C19H21O13"
1986,331,"C15H17O6, C16H17O8, C16H19O9, C16H21O10"
1987,2,"C15H17O6, C16H21O7, C17H21O9, C18H25O10"
1988,2,"C15H17O6, C16H21O7, C17H21O9, C18H21O11"
1989,4,"C15H17O6, C16H21O7, C17H21O9, C17H23O10"
1990,217,"C15H17O6, C15H19O7, C15H21O8, C16H21O10"
1991,644,"C15H17O6, C15H19O7, C16H19O9, C17H23O10"
1992,97,"C15H17O6, C15H19O7, C16H19O9, C16H21O10"
1993,564,"C15H17O6, C15H19O7, C16H19O9, C17H19O11"
1994,900000,"C15H13O5, C16H13O7, C17H17O8, C18H17O10, C19H17O12, C19H19O13"
1995,630000,"C15H13O5, C16H13O7, C17H17O8, C18H17O10, C19H17O12, C20H21O13"
1996,396000,"C15H13O5, C16H13O7, C17H17O8, C18H17O10, C18H19O11, C19H19O13"
1997,237600,"C15H13O5, C16H13O7, C17H17O8, C18H17O10, C18H19O11, C18H21O12"
1998,428400,"C15H13O5, C16H13O7, C17H17O8, C18H17O10, C19H21O11, C20H21O13"
1999,84456,"C15H13O5, C16H13O7, C17H17O8, C18H21O9, C19H21O11, C20H25O12"
2000,51408,"C15H13O5, C16H13O7, C17H17O8, C18H21O9, C19H21O11, C20H21O13"
2001,70000,"C15H13O5, C16H13O7, C17H13O9, C18H13O11, C19H17O12"
2002,2128000,"C15H13O5, C16H13O7, C17H13O9, C18H13O11, C19H13O13, C19H15O14"
2003,1542800,"C15H13O5, C16H13O7, C17H13O9, C18H13O11, C18H15O12, C19H15O14"
2004,1218000,"C15H13O5, C16H13O7, C17H13O9, C18H13O11, C18H15O12, C18H17O13"
2005,1400000,"C15H13O5, C16H13O7, C17H13O9, C18H17O10, C19H17O12, C19H19O13"
2006,980000,"C15H13O5, C16H13O7, C17H13O9, C18H17O10, C19H17O12, C20H21O13"
2007,341040,"C15H13O5, C16H13O7, C17H13O9, C17H15O10, C18H15O12, C18H17O13"
2008,454720,"C15H13O5, C16H13O7, C17H13O9, C17H15O10, C18H15O12, C19H19O13"
2009,431984,"C15H13O5, C16H13O7, C17H13O9, C17H15O10, C18H15O12, C19H15O14"
2010,141120,"C15H13O5, C16H13O7, C17H13O9, C17H15O10, C17H17O11, C18H17O13"
2011,20160,"C15H13O5, C16H13O7, C16H15O8, C17H15O10, C17H17O11, C18H17O13"
2012,48720,"C15H13O5, C16H13O7, C16H15O8, C17H15O10, C18H15O12, C18H17O13"
2013,64960,"C15H13O5, C16H13O7, C16H15O8, C17H15O10, C18H15O12, C19H19O13"
2014,61712,"C15H13O5, C16H13O7, C16H15O8, C17H15O10, C18H15O12, C19H15O14"
2015,24640,"C15H13O5, C16H13O7, C16H15O8, C17H15O10, C18H19O11, C19H19O13"
2016,2880,"C15H13O5, C16H13O7, C16H15O8, C16H17O9, C17H17O11, C18H17O13"
2017,32,"C15H13O5, C16H13O7, C16H15O8, C16H17O9, C17H21O10"
2018,89100,"C15H13O5, C16H17O6, C17H17O8, C18H17O10, C18H19O11, C18H21O12"
2019,148500,"C15H13O5, C16H17O6, C17H17O8, C18H17O10, C18H19O11, C19H19O13"
2020,337500,"C15H13O5, C16H17O6, C17H17O8, C18H17O10, C19H17O12, C19H19O13"
2021,236250,"C15H13O5, C16H17O6, C17H17O8, C18H17O10, C19H17O12, C20H21O13"
2022,160650,"C15H13O5, C16H17O6, C17H17O8, C18H17O10, C19H21O11, C20H21O13"
2023,31671,"C15H13O5, C16H17O6, C17H17O8, C18H21O9, C19H21O11, C20H25O12"
2024,19278,"C15H13O5, C16H17O6, C17H17O8, C18H21O9, C19H21O11, C20H21O13"
2025,4536,"C15H13O5, C16H17O6, C17H17O8, C17H19O9, C17H21O10, C18H21O12"
2026,24948,"C15H13O5, C16H17O6, C17H17O8, C17H19O9, C18H19O11, C18H21O12"
2027,41580,"C15H13O5, C16H17O6, C17H17O8, C17H19O9, C18H19O11, C19H19O13"
2028,1,"C16H19O5, C17H19O7, C18H23O8"
2029,1,"C16H19O5, C17H19O7, C18H19O9, C18H21O10"
2030,1,"C16H19O5, C17H19O7, C17H21O8, C18H21O10"
2031,1,"C16H19O5, C16H21O6, C17H21O8, C18H21O10"
2032,9,"C12H11O7, C13H11O9, C14H15O10, C15H15O12"
2033,9,"C12H11O7, C13H11O9, C14H11O11, C15H15O12"
2034,1,"C23H23O9, C23H25O10"
2035,2,"C13H9O7, C14H13O8, C15H13O10, C16H17O11"
2036,3,"C19H17O9, C19H19O10"
2037,4,"C15H7O8, C16H11O9, C17H11O11, C18H15O12, C19H15O14"
2038,4,"C15H7O8, C16H11O9, C17H11O11, C18H11O13"
2039,4,"C15H7O8, C16H11O9, C17H11O11, C17H13O12"
2040,3,"C15H7O8, C16H11O9, C16H13O10, C17H13O12"
2041,126,"C17H17O7, C18H21O8, C19H25O9, C20H25O11"
2042,150,"C17H17O7, C18H21O8, C19H21O10, C20H21O12"
2043,102,"C17H17O7, C18H21O8, C19H21O10, C20H25O11"
2044,2316,"C17H17O7, C18H17O9, C19H17O11, C20H21O12"
2045,29250,"C17H17O7, C18H17O9, C19H17O11, C19H19O12, C19H21O13"
2046,2537,"C17H17O7, C18H17O9, C19H17O11, C20H17O13"
2047,11160,"C17H17O7, C18H17O9, C18H19O10, C19H19O12, C19H21O13"
2048,256,"C17H17O7, C18H17O9, C18H19O10, C18H21O11"
2049,444,"C17H17O7, C18H17O9, C19H21O10, C20H21O12"
2050,27,"C12H13O8, C13H17O9"
2051,2,"C22H27O7, C23H27O9, C23H29O10"
2052,4,"C17H21O8, C17H23O9, C18H23O11"
2053,14,"C17H23O5, C18H23O7, C19H23O9"
2054,1,"C15H7O9, C16H11O10"
2055,1,"C15H11O8, C16H11O10"
2056,1,"C15H11O8, C16H15O9"
2057,145,"C20H19O7, C21H19O9, C22H19O11, C22H21O12"
2058,15,"C20H19O7, C21H19O9, C22H23O10"
2059,10,"C20H19O7, C21H19O9, C21H21O10, C22H21O12"
2060,10,"C20H19O7, C21H19O9, C21H21O10, C21H23O11"
2061,1,"C21H21O9, C21H23O10, C21H25O11, C21H27O12"
2062,2,"C13H7O7, C14H11O8, C15H11O10, C16H11O12"
2063,48,"C18H15O8, C19H15O10, C20H15O12"
2064,190,"C13H17O7, C14H17O9, C15H17O11"
2065,9,"C13H17O7, C13H19O8"
2066,49,"C20H11O10, C20H13O11, C21H13O13"
2067,4,"C20H11O10, C21H15O11"
2068,1,"C16H15O8, C16H17O9, C16H19O10, C16H21O11"
2069,1,"C16H15O8, C16H17O9, C16H19O10, C17H19O12"
2070,1,"C13H9O6, C14H13O7, C15H13O9, C16H17O10"
2071,22,"C14H19O6, C15H19O8, C16H19O10"
2072,19,"C14H19O6, C15H19O8, C15H21O9"
2073,126,"C17H11O7, C18H15O8, C19H15O10, C20H19O11"
2074,1764,"C17H11O7, C18H15O8, C19H15O10, C20H15O12, C20H17O13"
2075,1176,"C17H11O7, C18H15O8, C19H15O10, C19H17O11, C20H17O13"
2076,504,"C17H11O7, C18H15O8, C19H15O10, C19H17O11, C19H19O12"
2077,393,"C17H11O7, C18H11O9, C18H13O10, C19H17O11, C20H17O13"
2078,505,"C17H11O7, C18H11O9, C18H13O10, C19H13O12, C19H15O13"
2079,442,"C17H11O7, C18H11O9, C18H13O10, C19H13O12, C20H17O13"
2080,379,"C17H11O7, C18H11O9, C18H13O10, C19H13O12, C20H13O14"
2081,76,"C17H11O7, C18H11O9, C19H11O11, C20H11O13, C20H13O14"
2082,55,"C17H11O7, C18H11O9, C19H11O11, C19H13O12, C20H13O14"
2083,64,"C17H11O7, C18H11O9, C19H11O11, C19H13O12, C20H17O13"
2084,86,"C17H11O7, C18H11O9, C19H11O11, C20H15O12, C20H17O13"
2085,393,"C17H11O7, C18H11O9, C19H15O10, C19H17O11, C20H17O13"
2086,590,"C17H11O7, C18H11O9, C19H15O10, C20H15O12, C20H17O13"
2087,392,"C17H11O7, C17H13O8, C18H13O10, C19H17O11, C20H17O13"
2088,1512,"C17H11O7, C17H13O8, C18H13O10, C19H17O11, C19H19O12, C19H21O13"
2089,504,"C17H11O7, C17H13O8, C18H13O10, C19H13O12, C19H15O13"
2090,378,"C17H11O7, C17H13O8, C18H13O10, C19H13O12, C20H13O14"
2091,441,"C17H11O7, C17H13O8, C18H13O10, C19H13O12, C20H17O13"
2092,1,"C17H11O7, C17H13O8, C17H15O9"
2093,1,"C18H7O10, C18H9O11"
2094,80,"C15H21O4, C16H21O6, C17H21O8"
2095,2,"C23H27O9, C23H29O10"
2096,2,"C17H13O8, C17H15O9, C17H17O10, C18H17O12, C19H21O13"
2097,34,"C17H13O8, C17H15O9, C18H15O11, C19H19O12"
2098,154,"C17H13O8, C17H15O9, C18H15O11, C18H17O12, C19H17O14"
2099,406,"C17H13O8, C17H15O9, C18H15O11, C19H15O13, C19H17O14"
2100,2,"C18H15O9, C18H17O10"
2101,2,"C13H17O6, C13H19O7"
2102,12,"C20H11O9, C21H11O11, C21H13O12"
2103,12,"C20H11O9, C21H11O11, C22H15O12"
2104,2,"C16H9O7, C17H9O9, C17H11O10"
2105,2,"C16H9O7, C17H9O9, C18H13O10, C19H13O12, C19H15O13"
2106,4,"C15H7O7, C16H7O9, C17H7O11"
2107,2,"C15H7O7, C16H7O9, C16H9O10"
2108,4,"C15H7O7, C16H7O9, C17H11O10, C18H11O12"
2109,8,"C15H7O7, C15H9O8, C16H13O9, C17H13O11, C18H13O13"
2110,8,"C15H7O7, C15H9O8, C16H9O10, C17H13O11, C18H13O13"
2111,12,"C15H7O7, C16H11O8, C17H11O10, C18H15O11, C19H15O13"
2112,8,"C15H7O7, C16H11O8, C17H11O10, C17H13O11, C18H13O13"
2113,12,"C15H7O7, C16H11O8, C17H11O10, C18H11O12, C19H15O13"
2114,8,"C15H7O7, C16H11O8, C17H11O10, C18H11O12, C18H13O13"
2115,8,"C15H7O7, C16H11O8, C16H13O9, C17H13O11, C18H13O13"
2116,3,"C18H23O7, C18H25O8"
2117,34,"C18H21O7, C19H21O9, C19H23O10, C20H23O12"
2118,44,"C18H21O7, C19H21O9, C19H23O10, C19H25O11"
2119,4,"C16H19O6, C16H21O7, C16H23O8, C17H23O10"
2120,8,"C16H19O6, C16H21O7, C17H21O9, C17H23O10"
2121,8,"C15H9O7, C16H9O9, C16H11O10"
2122,13,"C15H9O7, C16H9O9, C17H13O10, C18H13O12, C19H17O13"
2123,24,"C19H15O8, C20H19O9, C21H19O11, C21H21O12"
2124,20,"C19H15O8, C19H17O9, C20H17O11, C21H17O13"
2125,20,"C19H15O8, C19H17O9, C20H17O11, C20H19O12"
2126,12,"C19H15O8, C19H17O9, C20H17O11, C21H21O12"
2127,15804,"C19H15O8, C20H15O10, C20H17O11, C21H21O12"
2128,20,"C19H15O8, C20H15O10, C20H17O11, C21H17O13"
2129,20,"C19H15O8, C20H15O10, C20H17O11, C20H19O12"
2130,43956,"C19H15O8, C20H15O10, C21H19O11, C21H21O12"
2131,44,"C19H15O8, C20H15O10, C21H15O12, C21H17O13"
2132,1,"C15H15O6, C15H17O7, C16H17O9, C17H17O11"
2133,8,"C19H9O9, C20H9O11, C21H13O12"
2134,8,"C19H9O9, C20H9O11, C20H11O12"
2135,4,"C19H9O9, C19H11O10, C20H11O12"
2136,4,"C19H9O9, C20H13O10, C21H13O12, C21H15O13"
2137,70900,"C18H17O7, C19H17O9, C20H17O11, C21H17O13"
2138,2,"C18H17O7, C19H17O9, C20H17O11, C20H19O12"
2139,62363,"C18H17O7, C19H17O9, C20H17O11, C21H21O12"
2140,65194,"C18H17O7, C19H17O9, C20H21O10, C21H21O12"
2141,2,"C18H17O7, C19H17O9, C19H19O10, C20H19O12"
2142,6,"C20H11O10, C21H11O12"
2143,62,"C17H15O7, C18H15O9, C18H17O10, C19H17O12, C19H19O13"
2144,44,"C17H15O7, C18H15O9, C18H17O10, C19H17O12, C20H21O13"
2145,18,"C17H15O7, C18H15O9, C18H17O10, C18H19O11, C19H19O13"
2146,24,"C17H15O7, C18H15O9, C18H17O10, C18H19O11, C19H23O12"
2147,18,"C17H15O7, C18H15O9, C18H17O10, C18H19O11, C18H21O12"
2148,32,"C17H15O7, C18H15O9, C19H15O11, C20H15O13"
2149,56,"C17H15O7, C18H15O9, C19H15O11, C20H19O12, C20H21O13"
2150,40,"C17H15O7, C18H15O9, C19H15O11, C19H17O12, C19H19O13"
2151,28,"C17H15O7, C18H15O9, C19H15O11, C19H17O12, C20H21O13"
2152,64,"C17H15O7, C18H15O9, C19H19O10, C20H19O12, C20H21O13"
2153,82320,"C19H21O5, C20H21O7, C20H23O8, C20H25O9, C21H25O11, C21H27O12"
2154,5880,"C19H21O5, C20H21O7, C20H23O8, C20H25O9, C20H27O10, C21H27O12"
2155,6860,"C19H21O5, C20H21O7, C20H23O8, C21H23O10, C21H25O11, C21H27O12"
2156,816,"C19H21O5, C20H21O7, C21H25O8, C22H25O10"
2157,54,"C18H19O6, C19H19O8, C20H19O10, C21H23O11"
2158,54,"C18H19O6, C19H19O8, C20H19O10, C21H19O12"
2159,36,"C18H19O6, C19H19O8, C20H19O10, C20H21O11, C20H23O12"
2160,288,"C18H19O6, C19H19O8, C20H23O9, C21H23O11, C21H25O12"
2161,80,"C18H19O6, C19H19O8, C19H21O9, C20H21O11, C21H25O12"
2162,120,"C18H19O6, C19H19O8, C19H21O9, C20H21O11, C20H23O12"
2163,40,"C18H19O6, C19H19O8, C19H21O9, C19H23O10, C19H25O11"
2164,60,"C18H19O6, C19H19O8, C19H21O9, C19H23O10, C20H23O12"
2165,30,"C18H19O6, C18H21O7, C19H21O9, C19H23O10, C20H23O12"
2166,20,"C18H19O6, C18H21O7, C19H21O9, C19H23O10, C19H25O11"
2167,60,"C18H19O6, C18H21O7, C19H21O9, C20H25O10, C21H29O11"
2168,40,"C18H19O6, C18H21O7, C19H21O9, C20H25O10, C21H25O12"
2169,60,"C18H19O6, C18H21O7, C19H21O9, C20H21O11, C20H23O12"
2170,40,"C18H19O6, C18H21O7, C19H21O9, C20H21O11, C21H25O12"
2171,2,"C18H19O6, C18H21O7, C18H23O8, C19H23O10, C19H25O11"
2172,3,"C18H19O6, C18H21O7, C18H23O8, C19H23O10, C20H23O12"
2173,144,"C18H19O6, C19H23O7, C20H23O9, C21H23O11, C21H25O12"
2174,32,"C18H19O6, C19H23O7, C20H23O9, C20H25O10, C21H25O12"
2175,1,"C17H9O8, C18H13O9, C18H15O10, C19H15O12, C19H17O13"
2176,1,"C17H9O8, C18H13O9, C19H13O11, C20H13O13"
2177,1,"C17H9O8, C18H13O9, C19H13O11, C19H15O12, C19H17O13"
2178,1,"C17H9O8, C18H13O9, C19H13O11, C20H17O12"
2179,2,"C14H7O9, C15H11O10"
2180,1,"C17H11O6, C18H11O8, C19H11O10, C20H11O12, C20H13O13"
2181,2,"C17H11O6, C18H11O8, C19H11O10, C20H15O11, C21H15O13"
2182,2,"C17H11O6, C18H11O8, C19H11O10, C20H15O11, C20H17O12"
2183,2,"C17H11O6, C18H11O8, C19H11O10, C20H15O11, C21H19O12"
2184,1,"C17H11O6, C18H11O8, C19H11O10, C19H13O11, C20H13O13"
2185,1,"C17H11O6, C18H11O8, C19H11O10, C19H13O11, C20H17O12"
2186,2,"C17H11O6, C18H11O8, C19H15O9, C20H15O11, C20H17O12, C20H19O13"
2187,2,"C17H11O6, C18H11O8, C19H15O9, C20H15O11, C21H15O13"
2188,2,"C17H11O6, C18H11O8, C19H15O9, C20H15O11, C21H19O12"
2189,1,"C17H11O6, C18H11O8, C19H15O9, C20H19O10, C21H19O12"
2190,1,"C17H11O6, C18H11O8, C18H13O9, C19H13O11, C19H15O12, C20H19O13"
2191,1,"C17H11O6, C18H11O8, C18H13O9, C19H13O11, C20H13O13"
2192,1,"C17H11O6, C18H11O8, C18H13O9, C19H13O11, C20H17O12, C20H19O13"
2193,3496220,"C20H23O6, C21H23O8, C21H25O9, C22H25O11"
2194,20493228,"C20H23O6, C21H23O8, C22H23O10, C22H25O11"
2195,568,"C20H23O6, C21H27O7, C22H27O9"
2196,5,"C15H9O9, C15H11O10, C16H15O11"
2197,3,"C15H9O9, C16H13O10, C16H15O11, C16H17O12"
2198,3,"C18H21O7, C18H23O8, C19H23O10, C20H23O12"
2199,4,"C18H21O7, C18H23O8, C19H23O10, C19H25O11"
2200,3,"C21H29O7, C22H29O9"
2201,4,"C21H23O9, C21H25O10, C21H27O11"
2202,12,"C14H11O7, C15H15O8, C16H15O10, C16H17O11"
2203,4,"C14H11O7, C14H13O8, C15H13O10, C16H17O11"
2204,4,"C14H11O7, C15H11O9, C15H13O10, C16H17O11"
2205,6,"C14H11O7, C15H11O9, C16H15O10, C16H17O11"
2206,20,"C18H17O6, C19H17O8, C19H19O9, C20H19O11, C20H21O12"
2207,20,"C18H17O6, C19H17O8, C19H19O9, C20H19O11, C21H23O12"
2208,20,"C18H17O6, C19H17O8, C19H19O9, C19H21O10, C20H21O12"
2209,6,"C18H17O6, C19H17O8, C20H17O10, C21H21O11"
2210,7,"C18H17O6, C19H17O8, C20H17O10, C21H17O12"
2211,4,"C18H17O6, C19H17O8, C20H17O10, C20H19O11, C20H21O12"
2212,36,"C18H17O6, C19H17O8, C20H21O9, C21H21O11, C21H23O12"
2213,1,"C20H17O9, C20H19O10, C21H19O12"
2214,3,"C18H15O9, C18H17O10, C18H19O11"
2215,6587775,"C18H15O6, C19H19O7, C20H19O9, C20H21O10, C20H23O11, C20H25O12"
2216,108540,"C18H15O6, C19H19O7, C20H19O9, C20H21O10, C21H21O12"
2217,229140,"C18H15O6, C19H19O7, C20H19O9, C21H19O11, C21H21O12"
2218,1943,"C18H15O6, C19H19O7, C20H19O9, C21H23O10"
2219,687420,"C18H15O6, C19H15O8, C20H19O9, C21H19O11, C21H21O12"
2220,211560,"C18H15O6, C19H15O8, C19H17O9, C20H17O11, C21H17O13"
2221,185760,"C18H15O6, C19H15O8, C19H17O9, C20H17O11, C21H21O12"
2222,232200,"C18H15O6, C19H15O8, C19H17O9, C20H17O11, C20H19O12"
2223,153900,"C18H15O6, C19H15O8, C20H15O10, C21H19O11, C21H21O12"
2224,225090,"C18H15O6, C19H15O8, C20H15O10, C21H15O12, C21H17O13"
2225,79335,"C18H15O6, C19H15O8, C20H15O10, C20H17O11, C21H17O13"
2226,87075,"C18H15O6, C19H15O8, C20H15O10, C20H17O11, C20H19O12"
2227,69660,"C18H15O6, C19H15O8, C20H15O10, C20H17O11, C21H21O12"
2228,64800,"C18H15O6, C18H17O7, C19H17O9, C20H21O10, C21H21O12"
2229,61920,"C18H15O6, C18H17O7, C19H17O9, C20H17O11, C21H21O12"
2230,4102200,"C18H15O6, C18H17O7, C19H17O9, C20H17O11, C20H19O12, C20H21O13"
2231,70520,"C18H15O6, C18H17O7, C19H17O9, C20H17O11, C21H17O13"
2232,1,"C18H15O6, C18H17O7, C18H19O8"
2233,2,"C12H7O8, C13H11O9"
2234,3,"C15H15O7, C16H15O9, C16H17O10"
2235,3,"C15H15O7, C16H15O9, C17H19O10"
2236,4104720,"C18H17O7, C19H17O9, C20H17O11, C20H19O12, C20H21O13"
2237,2100200,"C18H17O7, C19H17O9, C19H19O10, C20H19O12, C20H21O13"
2238,52670,"C18H17O7, C18H19O8, C19H19O10, C20H19O12, C20H21O13"
2239,1,"C15H11O8, C16H15O9, C16H17O10"
2240,632,"C17H15O6, C18H15O8, C19H15O10, C20H15O12, C20H17O13"
2241,141,"C17H15O6, C18H15O8, C19H15O10, C20H19O11, C20H21O12"
2242,561,"C17H15O6, C18H15O8, C19H15O10, C19H17O11, C20H17O13"
2243,225,"C17H15O6, C18H15O8, C19H15O10, C19H17O11, C20H21O12"
2244,336,"C17H15O6, C18H15O8, C19H15O10, C19H17O11, C19H19O12"
2245,121,"C17H15O6, C18H15O8, C19H19O9, C20H19O11, C20H21O12"
2246,181,"C17H15O6, C18H15O8, C19H19O9, C20H19O11, C21H23O12"
2247,90,"C17H15O6, C18H19O7, C19H19O9, C20H19O11, C21H23O12"
2248,60,"C17H15O6, C18H19O7, C19H19O9, C20H19O11, C20H21O12"
2249,108,"C17H15O6, C18H19O7, C19H19O9, C20H23O10, C21H23O12"
2250,12,"C17H15O6, C18H19O7, C19H19O9, C19H21O10, C20H21O12"
2251,6,"C17H15O6, C18H19O7, C19H19O9, C19H21O10, C19H23O11"
2252,780,"C19H19O8, C20H23O9, C21H23O11, C21H25O12"
2253,3,"C14H21O6, C15H21O8, C16H21O10"
2254,2,"C23H23O8, C24H23O10"
2255,1,"C23H23O8, C23H25O9, C23H27O10"
2256,525,"C18H17O7, C19H17O9, C19H19O10, C19H21O11, C20H21O13"
2257,105,"C18H17O7, C18H19O8, C19H19O10, C19H21O11, C19H23O12"
2258,75,"C18H17O7, C18H19O8, C19H19O10, C19H21O11, C20H21O13"
2259,1,"C23H19O9, C23H21O10"
2260,6,"C17H19O6, C18H19O8, C18H21O9, C18H23O10"
2261,792,"C17H17O8, C17H19O9, C17H21O10, C18H21O12"
